platformLink,uni,title,degType,campus,duration,tuition,about,uniRank,languages,ects,city,country,toefl,ielts,gmat,gre,origLink,applyBy,startDate,disciplines
https://www.mastersportal.com/studies/196627/,BRAC University,Applied Economics,M.Sc.,On Campus,1 year,57,"The Applied Economics program of BRAC University has been mainly designed with the aim of creating highly competent economics professionals to serve in the private and public sectors of Bangladesh. A key feature of the programme is the importance it attaches to the application of tools in practical settings. Thus, it aims to strike a balance between theory and practise.",.,English,36 alternative credits,Dhaka,Bangladesh,.,.,     560      ,   Required   ,.,.,01/07/2021,"Economics, Accounting, Econometrics"
https://www.mastersportal.com/studies/288967/,Leuphana University of Lüneburg,International Economic Law,LL.M.,On Campus,2 years,Free,The International Economic Law programme of Leuphana University of Lüne­burg of­fers an in-depth stu­dy of in­ter­na­tio­nal eco­no­mic law with a dou­ble de­gree.,901st ,English,120 ECTS,Lüneburg,Germany,     92      ,     6.5      ,.,.,.,01/06/2021,01/10/2021,"Economics, International Law"
https://www.mastersportal.com/studies/70106/,Stockholm University,Global Political Economy,M.A.,On Campus,2 years,Free,"The Master’s Programme in Global Political Economy offered by Stockholm University aims to introduce students to the study of Global Political Economy (GPE), and provides a comprehensive introduction to the main theoretical approaches and most pressing historical and contemporary issues in the discipline.",69th ,English,120 ECTS,Stockholm,Sweden,     90      ,     6.5      ,.,.,.,15/04/2021,31/08/2021,"Economics, International Relations, Political Science"
https://www.mastersportal.com/studies/152653/,Sciences Po,International Affairs (Dual Degree with Kings College London),M.A.,On Campus,2 years,Free,King's College London and Sciences Po have expanded their historic partnership by initiating a joint International Affairs (Dual Degree with Kings College London) programme at Sciences Po. ,242nd ,"Partially taught in English, Partially taught in French",On Campus,Paris,France,     100      ,     7      ,.,.,.,01/03/2021,02/09/2021,"Economics, International Relations, Public Policy"
https://www.mastersportal.com/studies/186524/,Berlin School of Economics and Law,Labour Policies and Globalisation,M.A.,On Campus,1 year,Free,"The Master in Labour Policies and Globalisation from Berlin School of Economics and Law combines skills in the sectors of sustainable development, social justice, international labour standards and unions.",.,English,60 ECTS,Berlin,Germany,     79      ,     6.5      ,.,.,.,01/03/2021,01/10/2021,"Economics, International Law, Organisational Behaviour"
https://www.mastersportal.com/studies/13175/,University of Cologne,Economics,M.Sc.,On Campus,2 years,Free,"As student of Economics at University of Cologne you benefit from a broad range of expertise in applied and theoretical economics, with an internatioanlly renowned faculty. In our teaching, we bring across both the theoretical foundations of economics, as well as the practical application of economic concepts to a range of pertinent policy problems. ",145th ,English,120 ECTS,Köln,Germany,     87      ,     6      ,.,.,.,15/06/2021,07/10/2021,"Economics, Finance, Statistics"
https://www.mastersportal.com/studies/282972/,TU Dortmund University,Econometrics,M.Sc.,On Campus,2 years,Free,"Econometrics is a two-year master’s program jointly offered by the TU Dortmund University, Ruhr University of Bochum and University of Duisburg-Essen. The program is aimed at quantitatively oriented students who hold a BSc in Economics, Statistics, Mathematics or related disciplines. ",401st ,English,120 ECTS,Dortmund,Germany,     100      ,     6.5      ,.,.,.,.,01/10/2021,"Economics, Econometrics"
https://www.mastersportal.com/studies/16532/,University of Stavanger,Service Leadership in International Business,Master,On Campus,2 years,Free,"The Service Leadership in International Business programme at University of Stavanger  aims to provide the students with high level knowledge of theory and research in the hotel, restaurant and tourism sector. Individual learning is stimulated through tailored programmes with an emphasis on problem based learning.",1022nd ,English,120 ECTS,Stavanger,Norway,     90      ,     6.5      ,.,.,.,01/03/2021,10/08/2021,"Economics, Business Administration, Hospitality Management"
https://www.mastersportal.com/studies/188705/,University of Opole,Economics - Sustainable Development,M.A.,On Campus,2 years,Free,The Economics - Sustainable Development MA program at University of Opole  is aimed at creating a community of responsible business leaders that are aware of the need for more sustainable solutions in socio-economic life. ,.,English,120 ECTS,Opole,Poland,.,.,.,.,.,17/07/2021,04/10/2021,"Economics, Sustainable Development, Environmental Economics & Policy"
https://www.mastersportal.com/studies/107275/,Trier University,Economics - European Social Security and Health Systems,M.Sc.,On Campus,2 years,Free,The Economics - European Social Security and Health Systems programme of University of Trier is directed towards students who are interested in the economic aspects of the social state. The main objective of a welfare social is to protect the people against the most severe economic risks like poverty and sickness.,1009th ,English,120 ECTS,Trier,Germany,     80      ,     6      ,.,.,.,15/07/2021,01/10/2021,"Economics, Public Health, Health Management"
https://www.mastersportal.com/studies/288628/,TU Bergakademie Freiberg,Sustainable and Innovative Natural Resource Management,M.Sc.,On Campus,2 years,Free,"The Sustainable and Innovative Natural Resource Management programme of TU Bergakademie Freiberg teaches students to apply and develop novel technologies to recover and extract precious metals and raw materials from waste streams, to create new technologies to mine materials in a more sustainable way, and to explore new resources. ",1189th ,English,120 ECTS,Freiberg,Germany,     86      ,     6      ,.,.,.,01/06/2021,01/10/2021,"Economics, Sustainable Development"
https://www.mastersportal.com/studies/9532/,University of Maribor,Economic and Business Sciences,Master,On Campus,2 years,Free,"The 2nd-cycle study programme in Economic and Business Sciences leads to ""magisterij"" (master's degree). It is implemented by the Faculty of Economics and Business.",801st ,"Slovenian, Partially taught in English",120 ECTS,Maribor,Slovenia,.,.,.,.,.,.,.,"Economics, Business Administration, Management, Organisation & Leadership"
https://www.mastersportal.com/studies/266/,University of Oslo,Economics,M.Phil.,On Campus,2 years,Free,"The two year Master in Economics at University of Oslo is a full time programme offered by the University of Oslo, with three different programme options, that provides rigorous training in modern economics. Covering a broad range of topics from micro- and macroeconomics, methodology and demography.",60th ,English,120 ECTS,Oslo,Norway,     90      ,     6.5      ,.,.,.,01/03/2021,16/08/2021,Economics
https://www.mastersportal.com/studies/186495/,Berlin School of Economics and Law,International Economics,M.A.,On Campus,1½ years,Free,"This International Economics degree from Berlin School of Economics and Law is intended for all those with an interest in global economic problems and who seek to develop an understanding of international economic policies, international economic relations, the functioning of the international currency system and intercultural communication.",.,English,90 ECTS,Berlin,Germany,     87      ,     6      ,.,.,.,15/06/2021,01/10/2021,Economics
https://www.mastersportal.com/studies/203035/,Tata Institute of Social Sciences,Globalisation and Labour,M.A.,On Campus,2 years,274,"The  Master of Arts Globalisation and Labour at Tata Institute of Social Sciences is aimed  at  strengthening  capabilities  of  those  working in  membership-based  organisations,  and  the  informal sector  of  the  economy.  These  include  trade  unions, organisations  such  as  co-operatives,  self-help  groups etc. ",.,English,87 alternative credits,Mumbai,India,     90      ,     6.5      ,.,.,.,09/02/2021,01/06/2021,"Economics, Environmental Management, Political Science"
https://www.mastersportal.com/studies/6211/,Philip University in Marburg,Economics and Institutions,M.Sc.,On Campus,2 years,Free,"The Master of Science in Economics and Institutions programme offered by Philipps-Universität Marburg provides rigorous training in all major fields of economics, employing modern theoretical and empirical methods.",301st ,English,120 ECTS,Marburg,Germany,     72      ,     5      ,.,.,.,15/07/2021,14/10/2021,"Economics, Business Administration"
https://www.mastersportal.com/studies/152100/,Sciences Po,Public Policy,Master,On Campus,2 years,Free,"The Master in Public Policy at Sciences Po, an international reference in the field, is a two-year degree designed to prepare future professionals in all dimensions of public affairs for a great diversity of careers worldwide.",242nd ,"Partially taught in English, Partially taught in French",120 ECTS,Paris,France,     100      ,     7      ,.,.,.,01/03/2021,02/09/2021,"Economics, Management, Organisation & Leadership, Public Policy"
https://www.mastersportal.com/studies/13897/,University of Göttingen,International Economics,M.Sc.,On Campus,2 years,Free,"One semester abroad, foreign language courses and the option of a double degree at a renowned partner university: These are the trademarks of this research-oriented degree programme in international economics relations. The Master of Arts in International Economics is offered by University of Göttingen.",101st ,"Partially taught in English, Partially taught in German",120 ECTS,Göttingen,Germany,     79      ,     6.5      ,.,.,.,15/05/2021,19/10/2021,"Economics, International Relations"
https://www.mastersportal.com/studies/47534/,University of Eastern Finland,International Economic and Resources Law,Master,On Campus,2 years,Free,The Master programme in International Economic and Resources Law at University of Eastern Finland is designed to respond to a growing need for expertise in the area of international economic law.,401st ,English,120 ECTS,Joensuu,Finland,     92      ,     6.5      ,.,.,.,20/01/2021,01/09/2021,"Economics, International Law, Business Law"
https://www.mastersportal.com/studies/14351/,Aalto University,Economics,M.Sc.,On Campus,2 years,Free,"The Economics programme from Aalto University prepares students to structure and understand the world through in-depth economic expertise and strong analytical skills, combined with computation and data processing skills. It is meant for students who are fascinated by complex challenges such as climate change, inequality and innovation, and want to address these challenges in an analytical manner.",127th ,English,120 ECTS,Helsinki,Finland,     92      ,     6.5      ,     550      ,   Required   ,.,03/01/2022,13/09/2022,"Economics, Business Administration, International Business"
https://www.mastersportal.com/studies/108164/,University of Hamburg,Economics,M.Sc.,On Campus,2 years,Free,"The Economics program from University of Hamburg, which is taught entirely in English, attaches great importance to quantitative skills and emphasizes state-of-the-art methods in empirical research. It encourages applied work and relates it to policy and also prepares students for real-world economic situations and challenges.",135th ,English,On Campus,Hamburg,Germany,     92      ,     6.5      ,.,.,.,31/03/2021,02/11/2021,Economics
https://www.mastersportal.com/studies/15673/,Goethe University Frankfurt,Quantitative Economics,M.Sc.,On Campus,2 years,Free,"The Quantitative Economics programme at Goethe University Frankfurt which is taught in English, offers analytical and quantitative training that is closely linked to the Ph.D. programmes offered by the Graduate School of Economics, Finance, and Management.",101st ,English,120 ECTS,Frankfurt am Main,Germany,     93      ,     7      ,   Required   ,.,.,31/05/2021,18/10/2021,"Economics, Finance, Marketing"
https://www.mastersportal.com/studies/44519/,Copenhagen Business School (CBS),Applied Economics and Finance,M.Sc.,On Campus,2 years,Free,With this Applied Economics and Finance program from Copenhagen Business School (CBS) You will understand the economic incentives that drive the company and learn the tools of finance and econometrics for financial decision making. ,201st ,English,120 ECTS,Copenhagen,Denmark,     94      ,     7      ,.,.,.,01/03/2021,01/09/2021,"Economics, Finance"
https://www.mastersportal.com/studies/219102/,SUNY Empire State College,Community and Economic Development,M.A.,Online,1 year,463,The Community and Economic Development program of SUNY Empire State College incorporates two distinct bodies of theory and practice: economic development and community development.,.,English,36 alternative credits,Saratoga Springs,.,     79      ,     6.5      ,.,.,.,26/04/2021,17/05/2021,"Economics, Management, Organisation & Leadership, Public Policy"
https://www.mastersportal.com/studies/249293/,Menéndez Pelayo International University,Economics and Finance,Master,On Campus,2 years,110,The Master in Economics and Finance from the Menéndez Pelayo International University is a two-year program which combines rigorous training in advanced techniques of economic analysis with a special attention to applied and policy issues.,.,English,120 ECTS,Madrid,Spain,.,.,.,.,.,.,30/09/2021,"Economics, Finance"
https://www.mastersportal.com/studies/154958/,Sciences Po,Economics (Dual Degree with Keio University),M.A.,On Campus,2 years,Free,"Sciences Po's Department of Economics is proud to offer with its Master in Economics a dual degree with Keio University's Master in Economics made of courses at Sciences Po, Paris, France in Master 1 (Master Economics) and at Keio, Tokyo, Japan in Master Year 2, this program entirely taught in English offers great opportunities in the public, private and research sectors.",242nd ,English,120 ECTS,Paris,France,     90      ,     6      ,.,.,.,01/03/2021,02/09/2021,"Economics, Finance, Public Policy"
https://www.mastersportal.com/studies/70950/,University of Liège,Economics,Master,On Campus,2 years,Free,The Economics programme of University of Liège is the result of a consultation of the different stakeholders of the School.,201st ,"Partially taught in English, Partially taught in French",120 ECTS,Liège,Belgium,.,.,.,.,.,31/08/2021,16/09/2021,Economics
https://www.mastersportal.com/studies/37196/,Aarhus University,Economics and Business Administration - Marketing,M.Sc.,On Campus,2 years,Free,"The MSc programme in Economics and Business Administration - Marketing from Aarhus University prepares students for a range of international management careers across public and private sectors. Graduates have expertise in value creation, innovation, communication and channel management, pricing, marketing research, customer relationships, and marketing strategy.",69th ,English,120 ECTS,Aarhus,Denmark,     83      ,     6.5      ,.,.,.,01/03/2021,01/09/2021,"Economics, Business Administration, Marketing"
https://www.mastersportal.com/studies/16009/,Czech University of Life Sciences Prague,International Development and Agricultural Economics,M.Sc.,On Campus,2 years,187,International Development and Agricultural Economics (IDAE) at Czech University of Life Sciences Prague is two-year Master's degree programme taught in English. ,801st ,English,120 ECTS,Prague,Czech Republic,.,.,.,.,.,31/03/2021,01/10/2021,"Economics, International Relations, International Development"
https://www.mastersportal.com/studies/287509/,Abdullah Gül University (AGU),Data Science for Business and Economics,M.Sc.,On Campus,2 years,287,"The mission of the Data Science for Business and Economics program at Abdullah Gül University (AGU) is to develop highly qualified individuals who are entrepreneurs, well integrated with the world and convert knowledge into value through a solution seeking research focus on global challenges.",.,English,120 ECTS,Kayseri,Turkey,     87      ,.,     500      ,     153  (quantitative)      ,.,.,17/09/2021,"Economics, Data Science & Big Data, Artificial Intelligence"
https://www.mastersportal.com/studies/32426/,Stockholm University,Economics,M.A.,On Campus,2 years,Free,The aim of this Economics Master’s programme offered by Stockholm University is to provide students with a strong ability to independently use economic theory and empirical methods in the analysis of various social problems.,69th ,English,120 ECTS,Stockholm,Sweden,     90      ,     6.5      ,.,.,.,15/04/2021,31/08/2021,Economics
https://www.mastersportal.com/studies/66452/,Aalborg University,Innovation Management,M.Sc.,On Campus,2 years,Free,Innovation Management is offered at Sino-Danish Center for Education and Research in Beijing.  The programme is a double-degree programme. The Danish degree is awarded by Aalborg University and the Chinese degree is awarded by the University of Chinese Academy of Sciences (UCAS). ,201st ,English,120 ECTS,Beijing,China,     88      ,     6.5      ,.,.,.,22/03/2021,01/09/2021,"Economics, Business Administration, Innovation Management"
https://www.mastersportal.com/studies/56759/,Golden Gate University,Financial Planning,Postgraduate Certificate,On Campus,Unknown,437,"Start your journey toward a career as a financial planner, investment adviser, or money manager by earning a Financial Planning Certificate from Golden Gate University. ",.,English,"On Campus, Blended, Online",San Francisco,.,     79      ,     6.5      ,.,.,.,01/03/2021,06/09/2021,"Economics, Finance, Management, Organisation & Leadership"
https://www.mastersportal.com/studies/195053/,Sultan Qaboos University,Natural Resource Economics,M.Sc.,On Campus,2 years,191,"The Department of Natural Resource Economics (NRE) educates Sultan Qaboos University professionals in the areas of economics and management applied to agriculture, fisheries, water and food industry. NRE offers a Master of Science on Natural Resource Economics and a PhD program. ",375th ,English,24 alternative credits,Muscat,Oman,     80      ,     6      ,.,.,.,01/02/2021,05/09/2021,"Economics, Natural Resource Management"
https://www.mastersportal.com/studies/174607/,Murray State University,Economic Development,M.Sc.,Online,10 months,446,"A master's degree in Economic Development from Murray State University will prepare you to work in the field of local and regional economic development. Whether you're earning your degree on campus or online, you'll gain classroom and practical training to help you succeed in the real world. ",.,English,Online,Murray,.,     71      ,     6      ,     450      ,   Required   ,.,28/06/2021,20/08/2021,Economics
https://www.mastersportal.com/studies/108381/,Humboldt University Berlin,Economics and Management Science,M.Sc.,On Campus,2 years,Free,"The Economics and Management Science programme from Humboldt University Berlin is designed to give students the knowledge, skills and methods necessary for critical and successful future involvement in the worlds of economics and business. The international orientation of our program gives students the understanding necessary for engagement on an international level.",80th ,English,60 ECTS,Berlin,Germany,     95      ,     7      ,.,.,.,30/04/2021,01/10/2021,"Economics, Management, Organisation & Leadership"
https://www.mastersportal.com/studies/156184/,Umea University,Public Health - Health Economics,M.Sc.,On Campus,2 years,Free,"Health economists analyse resource use, health consequences and how to best use resources to maximise health gains. Until recently, most health economists have focused on healthcare delivery, but the need for health economic competence within public health practice and policy has become apparent. Umea University offers the MSc in Public Health - Health Economics degree course.",333rd ,English,120 alternative credits,Umeå,Sweden,.,.,.,.,.,15/04/2021,30/08/2021,"Economics, Public Health"
https://www.mastersportal.com/studies/154910/,University of Bordeaux,Economic Affairs,Master,On Campus,1 year,243,This international Master program in Economic Affairs at the University of Bordeaux provides training that develops a broad understanding of key economic issues in international affairs and in-depth knowledge of practical European and international business skills and practices.,201st ,English,60 ECTS,Bordeaux,France,     90      ,     6.5      ,.,.,.,20/03/2021,01/09/2021,"Economics, Business Administration"
https://www.mastersportal.com/studies/42155/,University of Klagenfurt,Media and Convergence Management,M.Sc.,On Campus,2 years,Free,"The Media and Convergence Management Master’s programme at the University of Klagenfurt teaches key skills in the fields of media and communication, management, marketing, and technology.",301st ,English,120 ECTS,Klagenfurt,Austria,     100      ,     7      ,.,.,.,30/09/2021,01/10/2021,"Economics, Patent & Intellectual Property Law, Media Studies & Mass Media"
https://www.mastersportal.com/studies/287828/,Aalto University,Urban Studies and Planning in Real Estate Economics,Master,On Campus,2 years,Free,"The Urban Studies and Planning in Real Estate Economics specialisation at Aalto University is oriented towards applicants with a Bachelor’s degree in planning, urban economics, real estate or economics.",127th ,English,120 ECTS,Helsinki,Finland,     92      ,     6.5      ,.,.,.,03/01/2022,13/09/2022,"Economics, Real Estate & Property Management"
https://www.mastersportal.com/studies/284094/,Norwegian University of Science and Technology (NTNU),Circular Economy,M.Sc.,On Campus,2 years,Free,The International Master of Science in Circular Economy at Norwegian University of Science and Technology (NTNU) is a 2 year (120 ECTS) Erasmus Mundus master study and is taught in English. ,101st ,English,120 ECTS,Trondheim,Norway,     95      ,     7      ,.,.,.,15/01/2021,17/08/2021,Economics
https://www.mastersportal.com/studies/270851/,University of Luxembourg,Finance and Economics,M.Sc.,On Campus,2 years,400,"The MSc in Finance and Economics at University of Luxembourg was developed together with the Luxembourg financial centre. It prepares students for the job market in different finance disciplines in Luxembourg, Europe and overseas. ",201st ,English,120 ECTS,Luxembourg,Luxembourg,     87      ,     5.5      ,.,.,.,11/05/2021,14/09/2021,"Economics, Finance"
https://www.mastersportal.com/studies/235270/,METU Middle East Technical University,Economics,M.Sc.,On Campus,2 years,31,"The Department of Economics, in addition to its noteworthy position in undergraduate education, has placed a special emphasis on expanding its Master of Science of Economics METU Middle East Technical University.",601st ,English,120 ECTS,Ankara,Turkey,     79      ,.,.,.,.,18/09/2021,12/10/2021,Economics
https://www.mastersportal.com/studies/107313/,Trier University,International Economics and Public Policy,M.A.,On Campus,2 years,Free,The International Economics and Public Policy programme of University of Trier is an interdisciplinary programme jointly run by the Political Science and Economics Departments of the University of Trier. The programme combines application and research oriented courses.,1009th ,English,120 ECTS,Trier,Germany,     80      ,     6      ,.,.,.,15/07/2021,01/10/2021,"Economics, Public Policy, Political Science"
https://www.mastersportal.com/studies/187/,Lund University,Innovation and Global Sustainable Development,M.Sc.,On Campus,2 years,Free,"In this Innovation and Global Sustainable Development programme from Lund University, you will be provided with the theory, concepts and methods to analyse and better understand the role of innovation in economic, social and sustainable development from a historical perspective.",97th ,English,120 ECTS,Lund,Sweden,     90      ,     6.5      ,.,.,.,15/01/2021,30/08/2021,Economics
https://www.mastersportal.com/studies/460/,University of Copenhagen,Economics,M.Sc.,On Campus,2 years,Free,"The recent financial crisis has made it clear that society is in need of good economists who can find solutions to contemporary problems associated with national debt, unemployment, social benefits and much more. We offer a master degree in Economics at the University of Copenhagen.  ",33rd ,English,120 ECTS,Copenhagen,Denmark,     83      ,     6.5      ,.,.,.,01/03/2021,01/09/2021,"Economics, Actuarial Science"
https://www.mastersportal.com/studies/107293/,Trier University,Survey Statistics,M.Sc.,On Campus,2 years,Free,"The Survey Statistics programme of University of Trier focuses on modern applied methods of statistics. Due to the Economic and Social Statistics Department’s main research priorities, a special emphasis is put on computational survey statistics. Thereby, the programme mainly caters to the ever evolving demands in the fields of institutional and official statistics.",1009th ,English,120 ECTS,Trier,Germany,     80      ,     6      ,.,.,.,15/07/2021,01/10/2021,"Economics, Statistics, Political Science"
https://www.mastersportal.com/studies/234973/,University of Barcelona,Economics,M.Sc.,On Campus,2 years,47,The master's degree in Economics at University of Barcelona provides students with the theoretical and empirical tools to analyse real economic problems and conduct independent research.,151st ,English,120 ECTS,Barcelona,Spain,.,.,.,.,.,.,12/09/2021,Economics
https://www.mastersportal.com/studies/32577/,University of Konstanz,Economics,M.Sc.,On Campus,2 years,Free,"The Economics programme of the University of Konstanz focuses on the use of economic theory and empirical methods as tools for understanding, modelling and evaluating real world economic issues.",251st ,English,120 ECTS,Konstanz,Germany,     92      ,     6.5      ,.,   Required   ,.,30/04/2021,01/10/2021,"Economics, Finance, Econometrics"
https://www.mastersportal.com/studies/96205/,Purdue University Global,Finance,M.Sc.,Online,2 years,397,"Finance from Purdue University Global is designed to help you excel in all areas of this increasingly complex and diversified field. If you already have a bachelor's degree and want to advance your career, our master’s program can prepare you with the strategic skills and business expertise you’ll need to compete.",.,English,56 alternative credits,Augusta,.,     80      ,     6.5      ,.,.,.,.,24/03/2021,"Economics, Finance, Risk Management"
https://www.mastersportal.com/studies/60003/,University of Oulu,Economics,M.Sc.,On Campus,2 years,Free,The MS in Economics at the University of Oulu is a two-year programme providing rigorous training in modern Economics. ,301st ,English,120 ECTS,Oulu,Finland,     92      ,     6.5      ,.,.,.,20/01/2021,01/08/2021,"Economics, Business Administration, Finance"
https://www.mastersportal.com/studies/107255/,Trier University,Economics - European Political Economy,M.Sc.,On Campus,2 years,Free,The Economics - European Political Economy programme of University of Trier is directed towards students who want to deepen their knowledge of the economic aspects of European Integration and the design of economic policy in the European Union (EU) and its Member States.,1009th ,English,120 ECTS,Trier,Germany,     80      ,     6      ,.,.,.,15/07/2021,01/10/2021,"Economics, Political Science"
https://www.mastersportal.com/studies/152278/,Sciences Po,International Affairs (Dual Degree with LSE),M.A.,On Campus,2 years,Free,"Sciences Po and LSE have combined their reputations and the quality of their teaching to offer outstanding students with (at least) an undergraduate degree, the choice of two high quality dual degree programmes: the International Affairs (Dual Degree with LSE) programme at Sciences Po and Double Degree in the Political Economy of Development.",242nd ,"Partially taught in English, Partially taught in French",On Campus,Paris,France,     100      ,     7      ,.,.,.,01/03/2021,02/09/2021,"Economics, International Relations, Public Policy"
https://www.mastersportal.com/studies/152657/,Sciences Po,International Affairs (Dual Degree with University of St. Gallen),M.A.,On Campus,2 years,Free,"This International Affairs (Dual Degree with University of St. Gallen) programme at Sciences Po intends to prepare students and future decision-makers for internationally-focused jobs, both in the private and public sectors.",242nd ,"Partially taught in English, Partially taught in French",On Campus,Paris,France,     100      ,     7      ,.,.,.,01/03/2021,02/09/2021,"Economics, International Relations, Public Policy"
https://www.mastersportal.com/studies/32326/,University of Göttingen,Development Economics,M.Sc.,On Campus,2 years,Free,"What do we “develop” in our MA in Development Economics at University of Göttingen? If “software” is the answer you were looking for, the app obviously led you to the wrong page.",101st ,English,120 ECTS,Göttingen,Germany,     79      ,     6.5      ,.,.,.,15/05/2021,19/10/2021,Economics
https://www.mastersportal.com/studies/303477/,Blekinge Institute of Technology,Industrial Economics And Management,M.Sc.,On Campus,2 years,Free,The Master’s Programme in Industrial Economics and Management at Blekinge Institute of Technology is a two-year technical science education for you who want to broaden and deepen your technical education. ,.,English,On Campus,Karlskrona,Sweden,     90      ,     6.5      ,.,.,.,15/01/2021,30/08/2021,"Economics, Industrial & Systems Engineering, Management, Organisation & Leadership"
https://www.mastersportal.com/studies/270361/,University of Cologne,Double Master's Programme in Economics,Master,On Campus,2 years,Free,The Double Master's Programme in Economics offered by University of Cologne gives you the opportunity to benefit from the expertise of two top universities.,145th ,English,120 ECTS,Köln,Germany,     92      ,     6.5      ,.,.,.,15/05/2021,07/10/2021,"Economics, Econometrics"
https://www.mastersportal.com/studies/16400/,Koc University,Economics,M.A.,On Campus,2 years,.,The Economics programme from Koc University has a solid reputation as contributors to the frontiers of knowledge in Turkey and abroad.,401st ,English,27 alternative credits,Istanbul,Turkey,     80      ,.,.,   Required   ,.,29/05/2021,05/10/2021,"Economics, Finance, Econometrics"
https://www.mastersportal.com/studies/115547/,University of Pisa,Economics,M.Sc.,On Campus,2 years,356,The Department of Economics and Management of University of Pisa and the Laboratory of Economics and Management of Sant’Anna School of Advanced Studies have developed a challenging two-year Master of Science Program in Economics offered by University of Pisa.,151st ,English,120 ECTS,Pisa,Italy,.,     5      ,.,.,.,30/06/2021,23/09/2021,Economics
https://www.mastersportal.com/studies/143454/,International Islamic University of Malaysia,Economics,Master,On Campus,1½ years,18,The Department of Economics offers the master of Economics at International Islamic University of Malaysia to provide graduate studies in Economics which combines both conventional and Islamic aspects: to produce experts who are competent in both conventional and Islamic Economics.,601st ,English,24 alternative credits,Kuala Lumpur,Malaysia,.,     6      ,.,.,.,05/04/2021,11/10/2021,Economics
https://www.mastersportal.com/studies/188020/,University of the Punjab,Economics,M.Sc.,On Campus,2 years,.,Economics University of the Punjab,801st ,English,On Campus,Lahore,Pakistan,.,.,.,.,.,.,01/09/2021,Economics
https://www.mastersportal.com/studies/152593/,Sciences Po,Public Policy (Dual Degree with the Graduate School of Public Policy at the University of Tokyo),Master,On Campus,2 years,Free,"This two-year Public Policy (Dual Degree with the Graduate School of Public Policy at the University of Tokyo) program at Sciences Po , built on the complementary approaches of two prestigious members of the Global Public Policy Network (GPPN), combines the study of economics, public administration and management.",242nd ,"Partially taught in English, Partially taught in French",On Campus,Paris,France,     100      ,     6.5      ,.,   Required   ,.,01/03/2021,02/09/2021,"Economics, Management, Organisation & Leadership, Public Policy"
https://www.mastersportal.com/studies/38979/,Bielefeld University,QE - Quantitative Economics,M.Sc.,On Campus,2 years,Free,"The (Research) Master's degree programme in QE - Quantitative Economics is organized jointly by the Faculty of Business Administration and Economics and the Center for Mathematical Economics (IMW), at Bielefeld University.",158th ,English,120 ECTS,Bielefeld,Germany,.,.,.,   Required   ,.,15/07/2021,01/10/2021,"Economics, Econometrics"
https://www.mastersportal.com/studies/152276/,Sciences Po,Public Policy (Dual Degree with Hertie School),M.A.,On Campus,2 years,Free,"This two-year Public Policy (Dual Degree with Hertie School) programme at Sciences Po, built on the complementary approaches of two prestigious members of the Global Public Policy Network (GPPN), combines the study of economics, public policy and management. ",242nd ,"Partially taught in English, Partially taught in French",On Campus,Paris,France,     100      ,     6.5      ,   Required   ,   Required   ,.,01/03/2021,02/09/2021,"Economics, Management, Organisation & Leadership, Public Policy"
https://www.mastersportal.com/studies/32423/,Stockholm University,Banking and Finance,M.B.A.,On Campus,2 years,Free,"This Banking and Finance program from Stockholm University trains you in the advanced theories and methods of financial analysis. The program provides a solid background for students pursuing a professional career in the financial industry as financial analysts, chief financial officers and portfolio managers. ",69th ,English,120 ECTS,Stockholm,Sweden,     90      ,     6.5      ,   Required   ,   Required   ,.,15/04/2021,31/08/2021,"Economics, Finance"
https://www.mastersportal.com/studies/152659/,Sciences Po,Public Policy (Dual Degree with the University of St. Gallen),Master,On Campus,2 years,Free,"The Master in Public Policy (Dual Degree with the University of St. Gallen) at Sciences Po is based on a multidisciplinary approach to public affairs, with courses that explore the intersection between public policy and cutting-edge technologies, and emphasize policy and decision making 2.0. ",242nd ,"Partially taught in English, Partially taught in French",On Campus,Paris,France,     100      ,     7      ,.,.,.,01/03/2021,02/09/2021,"Economics, Management, Organisation & Leadership, Public Policy"
https://www.mastersportal.com/studies/32268/,Södertörn University,Economics,M.Sc.,On Campus,1 year,Free,"This one-year Master’s in Economics at Södertörn University provides you with a deeper knowledge of economic theory and its application in the real world, providing skills that can benefit society in fields such as sustainable development or competition and regulation. ",.,English,60 ECTS,Stockholm,Sweden,     90      ,     6.5      ,.,.,.,15/04/2021,31/08/2021,Economics
https://www.mastersportal.com/studies/166608/,Scotland's Rural College (SRUC),Ecological Economics,M.Sc.,On Campus,1 year,Free,Ecological Economics from Scotland's Rural College (SRUC) teaches how to make sustainability and environmental management work through the application of economic principles.,401st ,English,60 alternative credits,Edinburgh,.,     100      ,     7      ,.,.,.,30/06/2021,21/09/2021,"Economics, Environmental Economics & Policy"
https://www.mastersportal.com/studies/37189/,Aarhus University,Economics and Business Administration - International Business,M.Sc.,On Campus,2 years,Free,The MSc in Economics and Business Administration - International Business from Aarhus University deals with the internationalisation of businesses and related international activities. ,69th ,English,120 ECTS,Aarhus,Denmark,     83      ,     6.5      ,.,.,.,01/03/2021,01/09/2021,"Economics, Business Administration, International Business"
